Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2014-05-28,626.02,629.83,623.78,624.01,11267200.0,0.0,1.0,81.96117135858046,82.45999258294422,81.66790113743222,81.69801370478227,78870400.0
2014-05-29,627.85,636.87,627.77,635.38,13445500.0,0.0,1.0,82.20076265532211,83.38169899226725,82.19028871885253,83.18662192552132,94118500.0
2014-05-30,637.98,644.17,628.9,633.0,20143600.0,0.0,1.0,83.52702486078267,84.33744569511641,82.33823307148535,82.87502231555132,141005200.0
2014-06-02,633.96,634.83,622.5,628.65,13191100.0,0.0,1.0,83.00070955318628,83.11461361229297,81.50031815391895,82.30550202001791,92337700.0
2014-06-03,628.46,638.74,628.25,637.54,10453900.0,0.0,1.0,82.28062642090266,83.62652725724368,82.25313233767001,83.46941821019998,73177300.0
2014-06-04,637.44,647.89,636.11,644.82,11981500.0,0.0,1.0,83.45632578961302,84.82448374095188,83.28219659580624,84.42254642893177,83870500.0
2014-06-05,646.2,649.3699,642.61,647.35,10850200.0,0.0,1.0,84.60322183303201,85.01823847321853,84.1332039339596,84.75378466978222,75951400.0
2014-06-06,649.9,651.26,644.47,645.57,12497800.0,0.0,1.0,85.08764139475008,85.26569831473294,84.37672295687734,84.52073958333408,87484600.0
2014-06-09,92.7,93.88,91.75,93.7,75414997.0,0.0,7.0,84.95671718888033,86.03815112936446,84.0860712198465,85.87318662996859,75414997.0
2014-06-10,94.73,95.05,93.57,94.25,62777000.0,0.0,1.0,86.81715015428948,87.11042037543771,85.7540456026271,86.3772448225671,62777000.0
2014-06-11,94.13,94.76,93.47,93.86,45681000.0,0.0,1.0,86.26726848963652,86.84464423752212,85.66239865851828,86.0198217405427,45681000.0
2014-06-12,94.04,94.12,91.9,92.29,54749000.0,0.0,1.0,86.18478623993859,86.25810379522565,84.22354163600974,84.58096471803415,54749000.0
2014-06-13,92.2,92.44,90.88,91.28,54525000.0,0.0,1.0,84.49848246833622,84.71843513419739,83.28874280609972,83.65533058253503,54525000.0
2014-06-16,91.51,92.75,91.45,92.2,35561000.0,0.0,1.0,83.86611855398533,85.00254066093474,83.81113038752002,84.49848246833622,35561000.0
2014-06-17,92.31,92.7,91.8,92.08,29726000.0,0.0,1.0,84.59929410685592,84.95671718888033,84.13189469190091,84.38850613540562,29726000.0
2014-06-18,92.27,92.29,91.35,92.18,33514000.0,0.0,1.0,84.56263532921238,84.58096471803415,83.71948344341119,84.48015307951445,33514000.0
2014-06-19,92.29,92.3,91.3389,91.86,35528000.0,0.0,1.0,84.58096471803415,84.59012941244504,83.70931063261511,84.1868828583662,35528000.0
2014-06-20,91.85,92.55,90.9,90.91,100898000.0,0.0,1.0,84.17771816395532,84.8192467727171,83.3070721949215,83.31623688933237,100898000.0
2014-06-23,91.32,91.62,90.6,90.83,43694000.0,0.0,1.0,83.69198936017855,83.96693019250503,83.03213136259501,83.24291933404531,43694000.0
2014-06-24,90.75,91.74,90.19,90.28,39036000.0,0.0,1.0,83.16960177875825,84.07690652543562,82.65637889174883,82.73886114144678,39036000.0
2014-06-25,90.21,90.7,89.65,90.36,36869000.0,0.0,1.0,82.6747082805706,83.12377830670384,82.1614853935612,82.81217869673384,36869000.0
2014-06-26,90.37,91.05,89.8,90.9,32629000.0,0.0,1.0,82.82134339114472,83.44454261108473,82.29895580972442,83.3070721949215,32629000.0
2014-06-27,90.82,92.0,90.77,91.98,64029000.0,0.0,1.0,83.23375463963443,84.31518858011856,83.18793116758002,84.2968591912968,64029000.0
2014-06-30,92.1,93.725,92.09,92.93,49589000.0,0.0,1.0,84.40683552422738,85.89609836599578,84.3976708298165,85.16750516033063,49589000.0
2014-07-01,93.52,94.07,93.13,93.52,38223000.0,0.0,1.0,85.7082221305727,86.21228032317123,85.35079904854828,85.7082221305727,38223000.0
2014-07-02,93.865,94.06,93.09,93.48,28465000.0,0.0,1.0,86.02440408774814,86.20311562876034,85.31414027090476,85.67156335292917,28465000.0
2014-07-03,93.67,94.1,93.2,94.03,22891800.0,0.0,1.0,85.84569254673593,86.23977440640387,85.41495190942446,86.1756215455277,22891800.0
2014-07-07,94.14,95.99,94.1,95.968,56468000.0,0.0,1.0,86.2764331840474,87.97190165006066,86.23977440640387,87.95173932235672,56468000.0
2014-07-08,96.27,96.8,93.92,95.35,65222000.0,0.0,1.0,88.22851309356537,88.71424189734213,86.07480990700799,87.38536120776418,65222000.0
2014-07-09,95.44,95.95,94.76,95.39,36436000.0,0.0,1.0,87.46784345746212,87.93524287241713,86.84464423752212,87.42201998540772,36436000.0
2014-07-10,93.76,95.55,93.52,95.035,39686000.0,0.0,1.0,85.92817479643388,87.56865509598182,85.7082221305727,87.09667333382139,39686000.0
2014-07-11,95.36,95.89,94.8625,95.22,34018000.0,0.0,1.0,87.39452590217506,87.88025470595184,86.93858235523366,87.2662201804227,34018000.0
2014-07-14,95.86,96.89,95.65,96.45,42810000.0,0.0,1.0,87.85276062271919,88.79672414704008,87.66030204009066,88.39347759296126,42810000.0
2014-07-15,96.8,96.85,95.03,95.32,45477900.0,0.0,1.0,88.71424189734213,88.76006536939654,87.09209098661594,87.35786712453152,45477900.0
2014-07-16,96.97,97.1,94.74,94.78,53502000.0,0.0,1.0,88.87004170232714,88.98918272966861,86.82631484870035,86.86297362634389,53502000.0
2014-07-17,95.03,95.279,92.57,93.0899,57298000.0,0.0,1.0,87.09209098661594,87.32029187744692,84.83757616153886,85.31404862396064,57298000.0
2014-07-18,93.62,94.74,93.02,94.43,49988000.0,0.0,1.0,85.79986907468152,86.82631484870035,85.24998741002857,86.542209321963,49988000.0
2014-07-21,94.99,95.0,93.72,93.939,39079000.0,0.0,1.0,87.0554322089724,87.0645969033833,85.89151601879034,86.09222282638866,39079000.0
2014-07-22,94.68,94.89,94.12,94.72,55197000.0,0.0,1.0,86.77132668223507,86.96378526486359,86.25810379522565,86.8079854598786,55197000.0
2014-07-23,95.42,97.88,95.17,97.19,92918000.0,0.0,1.0,87.44951406864037,89.70402889371744,87.2203967083683,89.07166497936656,92918000.0
2014-07-24,97.035,97.32,96.42,97.03,45729000.0,0.0,1.0,88.92961221599788,89.19080600670802,88.36598350972861,88.92502986879244,45729000.0
2014-07-25,96.85,97.84,96.64,97.671,43469000.0,0.0,1.0,88.76006536939654,89.66737011607391,88.56760678676802,89.51248678053001,43469000.0
2014-07-28,97.82,99.24,97.55,99.02,55318000.0,0.0,1.0,89.64904072725214,90.95042733359745,89.40159397815832,90.74880405655804,55318000.0
2014-07-29,99.33,99.44,98.25,98.38,43143000.0,0.0,1.0,91.03290958329539,91.13372122181511,90.04312258692009,90.16226361426156,43143000.0
2014-07-30,98.44,98.7,97.67,98.15,33010000.0,0.0,1.0,90.21725178072685,90.45553383540981,89.51157031108892,89.95147564281127,33010000.0
2014-07-31,97.16,97.45,95.33,95.6,56843000.0,0.0,1.0,89.0441708961339,89.3099470340495,87.36703181894242,87.61447856803623,56843000.0
2014-08-01,94.9,96.62,94.81,96.13,48511000.0,0.0,1.0,86.97294995927447,88.54927739794626,86.89046770957653,88.10020737181301,48511000.0
2014-08-04,96.37,96.58,95.17,95.59,39958000.0,0.0,1.0,88.3201600376742,88.51261862030272,87.2203967083683,87.60531387362536,39958000.0
2014-08-05,95.36,95.68,94.36,95.12,55933000.0,0.0,1.0,87.39452590217506,87.68779612332331,86.47805646108682,87.17457323631389,55933000.0
2014-08-06,94.75,95.48,94.71,94.96,38558000.0,0.0,1.0,86.83547954311123,87.50450223510566,86.7988207654677,87.02793812573977,38558000.0
2014-08-07,94.93,95.95,94.1,94.48,46711000.0,0.47,1.0,87.4332362599074,88.3726853380187,86.66878259830702,87.01877343132888,46711000.0
2014-08-08,94.26,94.82,93.28,94.74,41865000.0,0.0,1.0,86.81614715957939,87.33192312403264,85.91353922178618,87.25824084339646,41865000.0
2014-08-11,95.27,96.08,94.8355,95.99,36585000.0,0.0,1.0,87.74638595261116,88.49241904405248,87.3461990659059,88.40952647833679,36585000.0
2014-08-12,96.04,96.88,95.61,95.97,33795000.0,0.0,1.0,88.45557790373441,89.22924185041428,88.05953564531492,88.39110590817774,33795000.0
2014-08-13,96.15,97.24,96.04,97.24,31916000.0,0.0,1.0,88.55689103960916,89.5608121132771,88.45557790373441,89.5608121132771,31916000.0
2014-08-14,97.33,97.57,96.8,97.5,28116000.0,0.0,1.0,89.6437046789928,89.86475152090134,89.1555595697781,89.80027952534469,28116000.0
2014-08-15,97.9,98.19,96.86,97.98,48951000.0,0.0,1.0,90.16869092852559,90.43578919583175,89.21082128025525,90.24237320916177,48951000.0
2014-08-18,98.49,99.37,97.98,99.16,47572000.0,0.0,1.0,90.71209774821742,91.52260283521541,90.24237320916177,91.32918684854542,47572000.0
2014-08-19,99.41,100.68,99.32,100.53,69274700.0,0.0,1.0,91.55944397553348,92.72915018063286,91.47655140981779,92.59099590444002,69274700.0
2014-08-20,100.44,101.09,99.95,100.57,52612800.0,0.0,1.0,92.50810333872431,93.10677186889328,92.05679936982771,92.6278370447581,52612800.0
2014-08-21,100.57,100.94,100.11,100.58,33421900.0,0.0,1.0,92.6278370447581,92.96861759270044,92.20416393110007,92.63704732983763,33421900.0
2014-08-22,100.29,101.47,100.19,101.32,44102400.0,0.0,1.0,92.36994906253148,93.45676270191514,92.27784621173625,93.31860842572229,44102400.0
2014-08-25,101.79,102.17,101.28,101.54,40144700.0,0.0,1.0,93.75149182445986,94.10148265748171,93.2817672854042,93.5212346974718,40144700.0
2014-08-26,101.42,101.5,100.86,100.889,33119800.0,0.0,1.0,93.41071127651752,93.4843935571537,92.89493531206426,92.92164513879487,33119800.0
2014-08-27,101.02,102.57,100.7,102.13,46827400.0,0.0,1.0,93.04229987333662,94.46989406066261,92.74757075079191,94.06464151716362,46827400.0
2014-08-28,101.59,102.78,101.56,102.25,68389800.0,0.0,1.0,93.5672861228694,94.66331004733259,93.53965526763083,94.17516493811789,68389800.0
2014-08-29,102.86,102.9,102.2,102.5,44567000.0,0.0,1.0,94.73699232796876,94.77383346828687,94.12911351272028,94.40542206510595,44567000.0
2014-09-02,103.06,103.74,102.72,103.3,53491400.0,0.0,1.0,94.92119802955922,95.54749741496674,94.60804833685545,95.14224487146775,53491400.0
2014-09-03,103.1,103.2,98.58,98.94,125233100.0,0.0,1.0,94.9580391698773,95.05014202067254,90.79499031393313,91.12656057679592,125233100.0
2014-09-04,98.85,100.09,97.79,98.12,85594800.0,0.0,1.0,91.04366801108023,92.18574336094103,90.06737779265084,90.37131720027509,85594800.0
2014-09-05,98.8,99.39,98.31,98.97,58353200.0,0.0,1.0,90.99761658568262,91.54102340537445,90.54631261678601,91.1541914320345,58353200.0
2014-09-08,99.3,99.31,98.05,98.36,46277800.0,0.0,1.0,91.45813083965874,91.46734112473827,90.30684520471843,90.59236404218363,46277800.0
2014-09-09,99.08,103.08,96.14,97.99,189560600.0,0.0,1.0,91.25550456790924,94.93961859971826,88.54768075452962,90.25158349424129,189560600.0
2014-09-10,98.01,101.11,97.76,101.0,100741900.0,0.0,1.0,90.27000406440034,93.12519243905233,90.03974693741227,93.02387930317758,100741900.0
2014-09-11,100.41,101.44,99.62,101.43,62353100.0,0.0,1.0,92.48047248348574,93.42913184667657,91.75285996220347,93.41992156159705,62353100.0
2014-09-12,101.21,102.19,101.08,101.66,62626100.0,0.0,1.0,93.21729528984754,94.11990322764075,93.09756158381376,93.63175811842606,62626100.0
2014-09-15,102.81,103.05,101.44,101.63,61216500.0,0.0,1.0,94.69094090257116,94.91198774447969,93.42913184667657,93.6041272631875,61216500.0
2014-09-16,99.8,101.26,98.89,100.86,66818200.0,0.0,1.0,91.91864509363486,93.26334671524516,91.08050915139832,92.89493531206426,66818200.0
2014-09-17,101.27,101.8,100.5922,101.58,60892400.0,0.0,1.0,93.27255700032468,93.76070210953938,92.64828387763465,93.55807583778989,60892400.0
2014-09-18,101.93,102.35,101.56,101.79,37023900.0,0.0,1.0,93.88043581557318,94.26726778891312,93.53965526763083,93.75149182445986,37023900.0
2014-09-19,102.29,102.35,100.88,100.96,70838500.0,0.0,1.0,94.21200607843599,94.26726778891312,92.9133558822233,92.98703816285948,70838500.0
2014-09-22,101.8,102.14,100.58,101.06,52722000.0,0.0,1.0,93.76070210953938,94.07385180224314,92.63704732983763,93.0791410136547,52722000.0
2014-09-23,100.6,102.94,100.54,102.64,63347200.0,0.0,1.0,92.65546789999667,94.81067460860494,92.60020618951954,94.53436605621927,63347200.0
2014-09-24,102.16,102.85,101.2,101.75,59725174.0,0.0,1.0,94.09227237240219,94.72778204288923,93.20808500476802,93.71465068414176,59725174.0
2014-09-25,100.51,100.71,97.72,97.87,99565849.0,0.0,1.0,92.57257533428097,92.75678103587141,90.00290579709419,90.14106007328702,99565849.0
2014-09-26,98.53,100.75,98.4,100.75,62370501.0,0.0,1.0,90.7489388885355,92.79362217618952,90.62920518250172,92.79362217618952,62370501.0
2014-09-29,98.65,100.435,98.63,100.11,49766312.0,0.0,1.0,90.85946230948979,92.50349819618455,90.84104173933073,92.20416393110007,49766312.0
2014-09-30,100.81,101.54,100.53,100.75,55264139.0,0.0,1.0,92.84888388666666,93.5212346974718,92.59099590444002,92.79362217618952,55264139.0
2014-10-01,100.59,100.69,98.7,99.18,51491286.0,0.0,1.0,92.64625761491716,92.73836046571238,90.90551373488739,91.34760741870448,51491286.0
2014-10-02,99.27,100.22,98.04,99.9,47757828.0,0.0,1.0,91.43049998442018,92.30547706697482,90.29763491963891,92.01074794443011,47757828.0
2014-10-03,99.44,100.21,99.04,99.62,43469585.0,0.0,1.0,91.58707483077205,92.29626678189528,91.21866342759117,91.75285996220347,43469585.0
2014-10-06,99.95,100.65,99.42,99.62,37051182.0,0.0,1.0,92.05679936982771,92.70151932539429,91.56865426061302,91.75285996220347,37051182.0
2014-10-07,99.43,100.12,98.73,98.75,42094183.0,0.0,1.0,91.57786454569255,92.2133742161796,90.93314459012596,90.951565160285,42094183.0
2014-10-08,98.76,101.11,98.31,100.8,57404674.0,0.0,1.0,90.96077544536453,93.12519243905233,90.54631261678601,92.83967360158712,57404674.0
2014-10-09,101.54,102.38,100.61,101.02,77376525.0,0.0,1.0,93.5212346974718,94.29489864415169,92.6646781850762,93.04229987333662,77376525.0
2014-10-10,100.69,102.03,100.3,100.73,66331592.0,0.0,1.0,92.73836046571238,93.9725386663684,92.379159347611,92.77520160603046,66331592.0
2014-10-13,101.33,101.78,99.81,99.81,53583368.0,0.0,1.0,93.32781871080182,93.74228153938033,91.9278553787144,91.9278553787144,53583368.0
2014-10-14,100.39,100.52,98.57,98.75,63688562.0,0.0,1.0,92.4620519133267,92.58178561936049,90.7857800288536,90.951565160285,63688562.0
2014-10-15,97.97,99.15,95.18,97.54,100933600.0,0.0,1.0,90.23316292408225,91.31997656346591,87.66349338689547,89.83712066566278,100933600.0
2014-10-16,95.55,97.72,95.41,96.26,72154523.0,0.0,1.0,88.0042739348378,90.00290579709419,87.87532994372448,88.6582041754839,72154523.0
2014-10-17,97.5,99.0,96.81,97.67,68179688.0,0.0,1.0,89.80027952534469,91.18182228727306,89.16476985485764,89.95685437169658,68179688.0
2014-10-20,98.315,99.96,98.22,99.76,77517279.0,0.0,1.0,90.55091775932577,92.06600965490722,90.46342005107032,91.88180395331679,77517279.0
2014-10-21,103.02,103.02,101.27,102.47,94623904.0,0.0,1.0,94.88435688924112,94.88435688924112,93.27255700032468,94.37779120986738,94623904.0
2014-10-22,102.84,104.11,102.6,102.99,68263146.0,0.0,1.0,94.71857175780973,95.88827796290909,94.49752491590118,94.85672603400255,68263146.0
2014-10-23,104.08,105.051,103.63,104.83,71074674.0,0.0,1.0,95.86064710767052,96.75496578889215,95.446184279092,96.55141848863471,71074674.0
2014-10-24,105.18,105.49,104.53,105.22,47053916.0,0.0,1.0,96.873778466418,97.15929730388319,96.27510993624902,96.91061960673608,47053916.0
2014-10-27,104.85,105.48,104.7,105.11,34187701.0,0.0,1.0,96.56983905879375,97.15008701880367,96.43168478260091,96.80930647086133,34187701.0
2014-10-28,105.4,106.74,105.35,106.74,48060949.0,0.0,1.0,97.0764047381675,98.3105829388235,97.03035331276988,98.3105829388235,48060949.0
2014-10-29,106.65,107.37,106.36,107.34,52687879.0,0.0,1.0,98.2276903731078,98.89083089883343,97.96059210580165,98.86320004359486,52687879.0
2014-10-30,106.959,107.35,105.9,106.98,40654793.0,0.0,1.0,98.51228818206505,98.87241032867438,97.53691899214363,98.53162978073205,40654793.0
2014-10-31,108.01,108.04,107.21,108.0,44639285.0,0.0,1.0,99.48028914392287,99.50791999916144,98.74346633756106,99.47107885884334,44639285.0
2014-11-03,108.22,110.3,108.01,109.4,52282550.0,0.0,1.0,99.67370513059284,101.58944442713353,99.48028914392287,100.76051876997651,52282550.0
2014-11-04,109.36,109.49,107.72,108.6,41574365.0,0.0,1.0,100.72367762965841,100.8434113356922,99.21319087661672,100.0236959636147,41574365.0
2014-11-05,109.1,109.3,108.125,108.86,37435905.0,0.0,1.0,100.48421021759081,100.66841591918127,99.58620742233738,100.26316337568228,37435905.0
2014-11-06,108.6,108.79,107.8,108.7,34968457.0,0.47,1.0,100.45618112555488,100.63193319198082,99.71617242481415,100.54868221314749,34968457.0
2014-11-07,108.75,109.32,108.55,109.01,33691535.0,0.0,1.0,100.59493275694378,101.12218895622155,100.40993058175859,100.83543558468452,33691535.0
2014-11-10,109.02,109.33,108.67,108.83,27195547.0,0.0,1.0,100.84468569344378,101.13143906498081,100.5209318868697,100.66893362701785,27195547.0
2014-11-11,108.7,109.75,108.4,109.7,27442252.0,0.0,1.0,100.54868221314749,101.5199436328697,100.27117895036972,101.47369308907341,27442252.0
2014-11-12,109.38,111.43,109.37,111.25,46942431.0,0.0,1.0,101.1776896087771,103.07396190442525,101.16843950001785,102.90745994675858,46942431.0
2014-11-13,111.8,113.45,111.6,112.82,59522855.0,0.0,1.0,103.41621592851783,104.94248387379561,103.23121375333264,104.35972702196227,59522855.0
2014-11-14,113.15,114.19,113.05,114.18,44063595.0,0.0,1.0,104.66498061101782,105.62699192198077,104.57247952342523,105.61774181322153,44063595.0
2014-11-17,114.27,117.28,113.3,113.99,46746712.0,0.0,1.0,105.70099279205485,108.48527552859187,104.80373224240671,105.4419897467956,46746712.0
2014-11-18,113.94,115.69,113.89,115.47,44223978.0,0.0,1.0,105.3957392029993,107.01450823586966,105.349488659203,106.81100584316596,44223978.0
2014-11-19,115.44,115.74,113.8,114.67,41869160.0,0.0,1.0,106.78325551688818,107.06075877966595,105.26623768036967,106.07099714242523,41869160.0
2014-11-20,114.91,116.86,114.85,116.31,43395537.0,0.0,1.0,106.29299975264745,108.09677096070298,106.23749910009188,107.58801497894373,43395537.0
2014-11-21,117.51,117.57,116.03,116.47,57179298.0,0.0,1.0,108.69802803005484,108.75352868261038,107.32901193368447,107.73601671909188,57179298.0
2014-11-24,116.85,118.77,116.62,118.625,47450824.0,0.0,1.0,108.08752085194372,109.86354173372149,107.87476835048076,109.72941515671224,47450824.0
2014-11-25,119.07,119.75,117.45,117.6,68840440.0,0.0,1.0,110.14104499649926,110.77005239212889,108.64252737749928,108.78127900888816,68840440.0
2014-11-26,117.94,119.1,117.83,119.0,40831886.0,0.0,1.0,109.09578270670298,110.16879532277704,108.99403151035112,110.07629423518445,40831886.0
2014-11-28,119.27,119.4,118.05,118.93,24814402.0,0.0,1.0,110.32604717168445,110.44629858555483,109.19753390305483,110.01154347386965,24814402.0
2014-12-01,118.81,119.25,111.27,115.07,83814037.0,0.0,1.0,109.90054216875853,110.30754695416593,102.92596016427709,106.44100149279558,83814037.0
2014-12-02,113.5,115.75,112.75,114.63,59348940.0,0.0,1.0,104.9887344175919,107.07000888842522,104.29497626064746,106.03399670738818,59348940.0
2014-12-03,115.75,116.35,115.11,115.93,43063440.0,0.0,1.0,107.07000888842522,107.62501541398076,106.47800192783262,107.23651084609189,43063440.0
2014-12-04,115.77,117.2,115.29,115.49,42155776.0,0.0,1.0,107.08850910594373,108.4112746585178,106.6445038854993,106.82950606068447,42155776.0
2014-12-05,115.99,116.08,114.64,115.0,38318895.0,0.0,1.0,107.29201149864743,107.37526247748077,106.04324681614744,106.37625073148078,38318895.0
2014-12-08,114.1,114.648,111.62,112.4,57664850.0,0.0,1.0,105.54374094314744,106.05064690315486,103.24971397085118,103.97122245407338,57664850.0
2014-12-09,110.19,114.3,109.35,114.12,60208036.0,0.0,1.0,101.9269484182771,105.72874311833263,101.14993928249932,105.56224116066598,60208036.0
2014-12-10,114.41,114.85,111.54,111.95,44565318.0,0.0,1.0,105.83049431468449,106.23749910009188,103.1757131007771,103.55496755990673,44565318.0
2014-12-11,112.26,113.8,111.34,111.62,41471578.0,0.0,1.0,103.84172093144376,105.26623768036967,102.99071092559191,103.24971397085118,41471578.0
2014-12-12,110.46,111.87,109.58,109.73,56028138.0,0.0,1.0,102.1767013547771,103.48096668983266,101.36269178396229,101.50144341535118,56028138.0
2014-12-15,110.7,111.6,106.35,108.225,67218082.0,0.0,1.0,102.39870396499933,103.23121375333264,98.37490665472157,100.10930204708266,67218082.0
2014-12-16,106.37,110.16,106.26,106.745,60790733.0,0.0,1.0,98.39340687224009,101.89919809199932,98.29165567588824,98.74028595071232,60790733.0
2014-12-17,107.12,109.84,106.82,109.41,53411773.0,0.0,1.0,99.08716502918453,101.60319461170303,98.80966176640675,101.20543993505488,53411773.0
2014-12-18,111.87,112.65,110.66,112.65,59006218.0,0.0,1.0,103.48096668983266,104.20247517305486,102.36170352996228,104.20247517305486,59006218.0
2014-12-19,112.26,113.24,111.66,111.78,88429770.0,0.0,1.0,103.84172093144376,104.74823158985116,103.2867144058882,103.39771571099932,88429770.0
2014-12-22,112.16,113.49,111.97,112.94,45167549.0,0.0,1.0,103.74921984385117,104.97948430883264,103.57346777742524,104.47072832707337,45167549.0
2014-12-23,113.23,113.33,112.46,112.54,26028419.0,0.0,1.0,104.7389814810919,104.83148256868449,104.02672310662894,104.10072397670302,26028419.0
2014-12-24,112.58,112.71,112.01,112.01,14479611.0,0.0,1.0,104.13772441174005,104.25797582561042,103.61046821246228,103.61046821246228,14479611.0
2014-12-26,112.1,114.52,112.01,113.99,33720951.0,0.0,1.0,103.6937191912956,105.93224551103633,103.61046821246228,105.4419897467956,33720951.0
2014-12-29,113.79,114.77,113.7,113.91,27598920.0,0.0,1.0,105.25698757161042,106.16349823001781,105.17373659277709,105.36798887672153,27598920.0
2014-12-30,113.64,113.92,112.11,112.52,29881477.0,0.0,1.0,105.11823594022152,105.37723898548079,103.70296930005487,104.08222375918449,29881477.0
2014-12-31,112.82,113.13,110.21,110.38,41403351.0,0.0,1.0,104.35972702196227,104.6464803934993,101.94544863579561,102.10270048470302,41403351.0
2015-01-02,111.39,111.44,107.35,109.33,53204626.0,0.0,1.0,103.0369614693882,103.0832120131845,99.29991753064749,101.13143906498081,53204626.0
2015-01-05,108.29,108.65,105.41,106.25,64285491.0,0.0,1.0,100.16942775401786,100.5024316693512,97.5053964313512,98.28240556712898,64285491.0
2015-01-06,106.54,107.43,104.63,106.26,65797116.0,0.0,1.0,98.5506587211475,99.37391840072156,96.78388794812898,98.29165567588824,65797116.0
2015-01-07,107.2,108.2,106.695,107.75,40105934.0,0.0,1.0,99.1611658992586,100.08617677518453,98.694035406916,99.66992188101786,40105934.0
2015-01-08,109.23,112.15,108.7,111.89,59364547.0,0.0,1.0,101.03893797738823,103.7399697350919,100.54868221314749,103.49946690735116,59364547.0
2015-01-09,112.67,113.25,110.21,112.01,53315099.0,0.0,1.0,104.22097539057339,104.75748169861042,101.94544863579561,103.61046821246228,53315099.0
2015-01-12,112.6,112.63,108.8,109.25,49650790.0,0.0,1.0,104.15622462925856,104.18397495553634,100.64118330074007,101.05743819490674,49650790.0
2015-01-13,111.43,112.8,108.91,110.22,67091928.0,0.0,1.0,103.07396190442525,104.34122680444375,100.74293449709192,101.95469874455488,67091928.0
2015-01-14,109.04,110.49,108.5,109.8,48956588.0,0.0,1.0,100.8631859109623,102.20445168105488,100.3636800379623,101.56619417666599,48956588.0
2015-01-15,110.0,110.06,106.66,106.82,60013996.0,0.0,1.0,101.75119635185118,101.80669700440673,98.6616600262586,98.80966176640675,60013996.0
2015-01-16,107.03,107.58,105.2,105.99,78513345.0,0.0,1.0,99.0039140503512,99.51267003211045,97.31114414740676,98.04190273938823,78513345.0
2015-01-20,107.84,108.9667,106.5,108.72,49899907.0,0.0,1.0,99.75317285985119,100.79538261375693,98.51365828611046,100.567182430666,49899907.0
2015-01-21,108.95,111.06,108.27,109.55,48575897.0,0.0,1.0,100.77993493212897,102.73170788033265,100.15092753649934,101.33494145768451,48575897.0
2015-01-22,110.26,112.47,109.72,112.4,53796409.0,0.0,1.0,101.99169917959192,104.0359732153882,101.49219330659191,103.97122245407338,53796409.0
2015-01-23,112.3,113.75,111.53,112.98,46464828.0,0.0,1.0,103.87872136648079,105.21998713657338,103.16646299201784,104.50772876211042,46464828.0
2015-01-26,113.74,114.3626,112.8,113.1,55614979.0,0.0,1.0,105.21073702781412,105.78664879916559,104.34122680444375,104.61873006722152,55614979.0
2015-01-27,112.42,112.48,109.03,109.14,95568749.0,0.0,1.0,103.9897226715919,104.04522332414746,100.85393580220304,100.95568699855488,95568749.0
2015-01-28,117.625,118.12,115.31,115.31,146477063.0,0.0,1.0,108.80440428078631,109.26228466436964,106.66300410301781,106.66300410301781,146477063.0
2015-01-29,116.32,119.19,115.56,118.9,84436432.0,0.0,1.0,107.59726508770298,110.25204630161038,106.89425682199929,109.98379314759187,84436432.0
2015-01-30,118.4,120.0,116.85,117.16,83745461.0,0.0,1.0,109.52128770962891,111.00130511111037,108.08752085194372,108.37427422348075,83745461.0
2015-02-02,118.05,119.17,116.08,118.63,62739100.0,0.0,1.0,109.19753390305483,110.23354608409187,107.37526247748077,109.73404021109187,62739100.0
2015-02-03,118.5,119.09,117.61,118.65,51915749.0,0.0,1.0,109.6137887972215,110.1595452140178,108.79052911764742,109.75254042861039,51915749.0
2015-02-04,118.5,120.51,118.309,119.56,70149743.0,0.0,1.0,109.6137887972215,111.4730606578326,109.43711171991964,110.59430032570297,70149743.0
2015-02-05,120.02,120.23,119.25,119.94,42246245.0,0.47,1.0,111.45485042204605,111.64986390803698,110.7398009734127,111.38055957024,42246245.0
2015-02-06,120.02,120.25,118.45,118.93,43706567.0,0.0,1.0,111.45485042204605,111.66843662098849,109.99689245535208,110.44263756618845,43706567.0
2015-02-09,118.55,119.84,118.43,119.72,38889797.0,0.0,1.0,110.08975602010965,111.28769600548242,109.97831974240056,111.17625972777333,38889797.0
2015-02-10,120.17,122.15,120.16,122.02,62008506.0,0.0,1.0,111.59414576918243,113.4328443513825,111.58485941270666,113.31212171719763,62008506.0
2015-02-11,122.77,124.92,122.5,124.88,73561797.0,0.0,1.0,114.00859845287947,116.00516509516743,113.75786682803401,115.96801966926438,73561797.0
2015-02-12,126.06,127.48,125.57,126.46,74474466.0,0.0,1.0,117.06380973340382,118.38247235296144,116.60877826609168,117.43526399243413,74474466.0
2015-02-13,127.28,127.28,125.65,127.08,54272219.0,0.0,1.0,118.19674522344629,118.19674522344629,116.68306911789774,118.01101809393113,54272219.0
2015-02-17,127.49,128.88,126.92,127.83,63152405.0,0.0,1.0,118.39175870943718,119.68256225956753,117.862436390319,118.70749482961295,63152405.0
2015-02-18,127.625,128.78,127.45,128.715,44891737.0,0.0,1.0,118.51712452185993,119.58969869480997,118.35461328353416,119.52933737771754,44891737.0
2015-02-19,128.48,129.03,128.33,128.45,37362381.0,0.0,1.0,119.31110800053722,119.82185760670392,119.17181265340086,119.28324893110994,37362381.0
