date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2015-04-08,125.6,125.85,126.4,124.97,37329243,125.6,125.85,126.4,124.97,37329243,-0.41,-0.3254,"Apr 8, 15",0.405304
2015-04-09,126.56,125.85,126.58,124.66,32483974,126.56,125.85,126.58,124.66,32483974,0.96,0.7643,"Apr 9, 15",0.416045
2015-04-10,127.1,125.95,127.21,125.26,40187953,127.1,125.95,127.21,125.26,40187953,0.54,0.4267,"Apr 10, 15",0.422087
2015-04-13,126.85,128.37,128.57,126.61,36365123,126.85,128.37,128.57,126.61,36365123,-0.25,-0.1967,"Apr 13, 15",0.41929
2015-04-14,126.3,127,127.29,125.91,25524593,126.3,127,127.29,125.91,25524593,-0.55,-0.4336,"Apr 14, 15",0.413136
2015-04-15,126.78,126.41,127.13,126.01,28970419,126.78,126.41,127.13,126.01,28970419,0.48,0.38,"Apr 15, 15",0.418506
2015-04-16,126.17,126.28,127.1,126.11,28368987,126.17,126.28,127.1,126.11,28368987,-0.61,-0.4811,"Apr 16, 15",0.411681
2015-04-17,124.75,125.55,126.14,124.46,51957046,124.75,125.55,126.14,124.46,51957046,-1.42,-1.1255,"Apr 17, 15",0.395793
2015-04-20,127.6,125.57,128.12,125.17,47054310,127.6,125.57,128.12,125.17,47054310,2.85,2.2846,"Apr 20, 15",0.427681
2015-04-21,126.91,128.1,128.2,126.67,32435057,126.91,128.1,128.2,126.67,32435057,-0.69,-0.5408,"Apr 21, 15",0.419961
2015-04-22,128.62,126.99,128.87,126.32,37654505,128.62,126.99,128.87,126.32,37654505,1.71,1.3474,"Apr 22, 15",0.439094
2015-04-23,129.67,128.3,130.42,128.14,45770902,129.67,128.3,130.42,128.14,45770902,1.05,0.8164,"Apr 23, 15",0.450842
2015-04-24,130.28,130.49,130.63,129.23,44525905,130.28,130.49,130.63,129.23,44525905,0.61,0.4704,"Apr 24, 15",0.457667
2015-04-27,132.65,132.31,133.13,131.15,96954207,132.65,132.31,133.13,131.15,96954207,2.37,1.8192,"Apr 27, 15",0.484184
2015-04-28,130.56,134.46,134.54,129.57,118923970,130.56,134.46,134.54,129.57,118923970,-2.09,-1.5756,"Apr 28, 15",0.4608
2015-04-29,128.64,130.16,131.59,128.3,63386083,128.64,130.16,131.59,128.3,63386083,-1.92,-1.4706,"Apr 29, 15",0.439317
2015-04-30,125.15,127.5,127.88,124.58,83195423,125.15,127.5,127.88,124.58,83195423,-3.49,-2.713,"Apr 30, 15",0.400269
2015-05-01,128.95,126.1,130.13,125.3,58512638,128.95,126.1,130.13,125.3,58512638,3.8,3.0364,"May 1, 15",0.442786
2015-05-04,128.7,129.5,130.57,128.26,50988278,128.7,129.5,130.57,128.26,50988278,-0.25,-0.1939,"May 4, 15",0.439989
2015-05-05,125.8,128.15,128.45,125.78,49271416,125.8,128.15,128.45,125.78,49271416,-2.9,-2.2533,"May 5, 15",0.407541
2015-05-06,125.01,126.56,126.75,123.36,72141010,125.01,126.56,126.75,123.36,72141010,-0.79,-0.628,"May 6, 15",0.398702
2015-05-07,125.26,124.77,126.08,124.02,43940895,125.26,124.77,126.08,124.02,43940895,0.25,0.2,"May 7, 15",0.4015
2015-05-08,127.62,126.68,127.62,126.11,55550382,127.62,126.68,127.62,126.11,55550382,2.36,1.8841,"May 8, 15",0.427905
2015-05-11,126.32,127.39,127.56,125.63,42035757,126.32,127.39,127.56,125.63,42035757,-1.3,-1.0186,"May 11, 15",0.41336
2015-05-12,125.87,125.6,126.88,124.82,48160032,125.87,125.6,126.88,124.82,48160032,-0.455,-0.3602,"May 12, 15",0.408269
2015-05-13,126.01,126.15,127.19,125.87,34694235,126.01,126.15,127.19,125.87,34694235,0.145,0.1152,"May 13, 15",0.409891
2015-05-14,128.95,127.41,128.95,127.16,45203456,128.95,127.41,128.95,127.16,45203456,2.94,2.3331,"May 14, 15",0.442786
2015-05-15,128.77,129.07,129.49,128.21,38208034,128.77,129.07,129.49,128.21,38208034,-0.18,-0.1396,"May 15, 15",0.440772
2015-05-18,130.19,128.38,130.72,128.36,50882918,130.19,128.38,130.72,128.36,50882918,1.42,1.1027,"May 18, 15",0.45666
2015-05-19,130.07,130.69,130.88,129.64,44633240,130.07,130.69,130.88,129.64,44633240,-0.12,-0.0922,"May 19, 15",0.455317
2015-05-20,130.06,130,130.98,129.34,36454932,130.06,130,130.98,129.34,36454932,-0.01,-0.0077,"May 20, 15",0.455205
2015-05-21,131.39,130.07,131.63,129.83,39730364,131.39,130.07,131.63,129.83,39730364,1.33,1.0226,"May 21, 15",0.470086
2015-05-22,132.54,131.6,132.97,131.4,45595972,132.54,131.6,132.97,131.4,45595972,1.15,0.8753,"May 22, 15",0.482953
2015-05-26,129.62,132.6,132.91,129.12,70697560,129.62,132.6,132.91,129.12,70697560,-2.92,-2.2031,"May 26, 15",0.450282
2015-05-27,132.04,130.34,132.26,130.05,45833246,132.04,130.34,132.26,130.05,45833246,2.42,1.8709,"May 27, 15",0.477415
2015-05-28,131.78,131.86,131.95,131.1,30733309,131.78,131.86,131.95,131.1,30733309,-0.265,-0.2007,"May 28, 15",0.47445
2015-05-29,130.28,131.23,131.45,129.9,50884452,130.28,131.23,131.45,129.9,50884452,-1.5,-1.1383,"May 29, 15",0.457667
2015-06-01,130.54,131.2,131.39,130.05,32112797,130.54,131.2,131.39,130.05,32112797,0.255,0.1957,"Jun 1, 15",0.46052
2015-06-02,129.96,129.86,130.66,129.32,33667627,129.96,129.86,130.66,129.32,33667627,-0.575,-0.4405,"Jun 2, 15",0.454087
2015-06-03,130.12,130.66,130.94,129.9,30983542,130.12,130.66,130.94,129.9,30983542,0.16,0.1231,"Jun 3, 15",0.455877
2015-06-04,129.36,129.58,130.58,128.91,38450118,129.36,129.58,130.58,128.91,38450118,-0.76,-0.5841,"Jun 4, 15",0.447373
2015-06-05,128.65,129.5,129.69,128.36,35626800,128.65,129.5,129.69,128.36,35626800,-0.71,-0.5489,"Jun 5, 15",0.439429
2015-06-08,127.8,128.9,129.21,126.83,52674786,127.8,128.9,129.21,126.83,52674786,-0.85,-0.6607,"Jun 8, 15",0.429919
2015-06-09,127.42,126.7,128.08,125.62,56075420,127.42,126.7,128.08,125.62,56075420,-0.38,-0.2973,"Jun 9, 15",0.425667
2015-06-10,128.88,127.92,129.34,127.85,39087250,128.88,127.92,129.34,127.85,39087250,1.46,1.1458,"Jun 10, 15",0.442003
2015-06-11,128.59,129.18,130.18,128.48,35390887,128.59,129.18,130.18,128.48,35390887,-0.29,-0.225,"Jun 11, 15",0.438758
2015-06-12,127.17,128.19,128.33,127.11,36886246,127.17,128.19,128.33,127.11,36886246,-1.42,-1.1043,"Jun 12, 15",0.42287
2015-06-15,126.92,126.1,127.24,125.71,43988946,126.92,126.1,127.24,125.71,43988946,-0.25,-0.1966,"Jun 15, 15",0.420073
2015-06-16,127.6,127.03,127.85,126.37,31494131,127.6,127.03,127.85,126.37,31494131,0.68,0.5358,"Jun 16, 15",0.427681
2015-06-17,127.3,127.72,127.88,126.74,32918071,127.3,127.72,127.88,126.74,32918071,-0.3,-0.2351,"Jun 17, 15",0.424325
2015-06-18,127.88,127.23,128.31,127.22,35407220,127.88,127.23,128.31,127.22,35407220,0.58,0.4556,"Jun 18, 15",0.430814
2015-06-19,126.6,127.71,127.82,126.4,54716887,126.6,127.71,127.82,126.4,54716887,-1.28,-1.0009,"Jun 19, 15",0.416492
2015-06-22,127.61,127.49,128.06,127.08,34039345,127.61,127.49,128.06,127.08,34039345,1.01,0.7978,"Jun 22, 15",0.427793
2015-06-23,127.03,127.48,127.61,126.88,30268863,127.03,127.48,127.61,126.88,30268863,-0.58,-0.4545,"Jun 23, 15",0.421304
2015-06-24,128.11,127.21,129.8,127.12,55280855,128.11,127.21,129.8,127.12,55280855,1.08,0.8502,"Jun 24, 15",0.433387
2015-06-25,127.5,128.86,129.2,127.5,31938100,127.5,128.86,129.2,127.5,31938100,-0.61,-0.4762,"Jun 25, 15",0.426562
2015-06-26,126.75,127.67,127.99,126.51,44066841,126.75,127.67,127.99,126.51,44066841,-0.75,-0.5882,"Jun 26, 15",0.418171
2015-06-29,124.53,125.46,126.47,124.48,49161427,124.53,125.46,126.47,124.48,49161427,-2.22,-1.7515,"Jun 29, 15",0.393332
2015-06-30,125.43,125.57,126.12,124.86,44370682,125.43,125.57,126.12,124.86,44370682,0.895,0.7187,"Jun 30, 15",0.403346
2015-07-01,126.6,126.9,126.94,125.99,30238811,126.6,126.9,126.94,125.99,30238811,1.18,0.9368,"Jul 1, 15",0.416492
2015-07-02,126.44,126.43,126.69,125.77,27210952,126.44,126.43,126.69,125.77,27210952,-0.16,-0.1264,"Jul 2, 15",0.414702
2015-07-06,126,124.94,126.23,124.85,28060431,126,124.94,126.23,124.85,28060431,-0.44,-0.348,"Jul 6, 15",0.409779
2015-07-07,125.69,125.89,126.15,123.77,46946811,125.69,125.89,126.15,123.77,46946811,-0.31,-0.246,"Jul 7, 15",0.406311
2015-07-08,122.57,124.48,124.64,122.54,60761614,122.57,124.48,124.64,122.54,60761614,-3.12,-2.4823,"Jul 8, 15",0.371402
2015-07-09,120.07,123.85,124.06,119.22,78595038,120.07,123.85,124.06,119.22,78595038,-2.5,-2.0397,"Jul 9, 15",0.34343
2015-07-10,123.28,121.94,123.85,121.21,61354474,123.28,121.94,123.85,121.21,61354474,3.21,2.6734,"Jul 10, 15",0.379346
2015-07-13,125.66,125.03,125.76,124.32,41440538,125.66,125.03,125.76,124.32,41440538,2.38,1.9306,"Jul 13, 15",0.405975
2015-07-14,125.61,126.04,126.37,125.04,31768139,125.61,126.04,126.37,125.04,31768139,-0.05,-0.0398,"Jul 14, 15",0.405416
2015-07-15,126.82,125.72,127.15,125.58,33649200,126.82,125.72,127.15,125.58,33649200,1.21,0.9633,"Jul 15, 15",0.418954
2015-07-16,128.51,127.74,128.57,127.35,36222447,128.51,127.74,128.57,127.35,36222447,1.69,1.3326,"Jul 16, 15",0.437863
2015-07-17,129.62,129.08,129.62,128.31,46164710,129.62,129.08,129.62,128.31,46164710,1.11,0.8637,"Jul 17, 15",0.450282
2015-07-20,132.07,130.97,132.97,130.7,58900203,132.07,130.97,132.97,130.7,58900203,2.45,1.8901,"Jul 20, 15",0.477695
2015-07-21,130.75,132.85,132.92,130.32,76756427,130.75,132.85,132.92,130.32,76756427,-1.32,-0.9995,"Jul 21, 15",0.462926
2015-07-22,125.22,121.99,125.5,121.99,115450607,125.22,121.99,125.5,121.99,115450607,-5.53,-4.2294,"Jul 22, 15",0.401052
2015-07-23,125.16,126.2,127.09,125.06,50999452,125.16,126.2,127.09,125.06,50999452,-0.06,-0.0479,"Jul 23, 15",0.400381
2015-07-24,124.5,125.32,125.74,123.9,42162332,124.5,125.32,125.74,123.9,42162332,-0.66,-0.5273,"Jul 24, 15",0.392996
2015-07-27,122.77,123.09,123.61,122.12,44455540,122.77,123.09,123.61,122.12,44455540,-1.73,-1.3896,"Jul 27, 15",0.37364
2015-07-28,123.38,123.38,123.91,122.55,33618097,123.38,123.38,123.91,122.55,33618097,0.61,0.4969,"Jul 28, 15",0.380465
2015-07-29,122.99,123.15,123.5,122.27,37011653,122.99,123.15,123.5,122.27,37011653,-0.39,-0.3161,"Jul 29, 15",0.376101
2015-07-30,122.37,122.32,122.57,121.71,33628268,122.37,122.32,122.57,121.71,33628268,-0.62,-0.5041,"Jul 30, 15",0.369164
2015-07-31,121.3,122.6,122.64,120.91,42884953,121.3,122.6,122.64,120.91,42884953,-1.07,-0.8744,"Jul 31, 15",0.357192
2015-08-03,118.44,121.5,122.57,117.52,69975968,118.44,121.5,122.57,117.52,69975968,-2.86,-2.3578,"Aug 3, 15",0.325192
2015-08-04,114.64,117.42,117.7,113.25,124138623,114.64,117.42,117.7,113.25,124138623,-3.8,-3.2084,"Aug 4, 15",0.282675
2015-08-05,115.4,112.95,117.44,112.1,99312613,115.4,112.95,117.44,112.1,99312613,0.76,0.6629,"Aug 5, 15",0.291179
2015-08-06,115.13,115.97,116.5,114.12,52903040,115.13,115.97,116.5,114.12,52903040,-0.27,-0.234,"Aug 6, 15",0.288158
2015-08-07,115.52,114.58,116.25,114.5,38670405,115.52,114.58,116.25,114.5,38670405,0.39,0.3387,"Aug 7, 15",0.292521
2015-08-10,119.72,116.53,119.99,116.53,54951597,119.72,116.53,119.99,116.53,54951597,4.2,3.6357,"Aug 10, 15",0.339514
2015-08-11,113.49,117.81,118.18,113.33,97082814,113.49,117.81,118.18,113.33,97082814,-6.23,-5.2038,"Aug 11, 15",0.269808
2015-08-12,115.24,112.53,115.42,109.63,101685610,115.24,112.53,115.42,109.63,101685610,1.75,1.542,"Aug 12, 15",0.289389
2015-08-13,115.15,116.04,116.4,114.54,48535789,115.15,116.04,116.4,114.54,48535789,-0.09,-0.0781,"Aug 13, 15",0.288382
2015-08-14,115.96,114.32,116.31,114.01,42929516,115.96,114.32,116.31,114.01,42929516,0.81,0.7034,"Aug 14, 15",0.297444
2015-08-17,117.16,116.04,117.65,115.5,40884745,117.16,116.04,117.65,115.5,40884745,1.2,1.0348,"Aug 17, 15",0.310871
2015-08-18,116.5,116.43,117.44,116.01,34560708,116.5,116.43,117.44,116.01,34560708,-0.66,-0.5633,"Aug 18, 15",0.303486
2015-08-19,115.01,116.1,116.52,114.68,48286510,115.01,116.1,116.52,114.68,48286510,-1.49,-1.279,"Aug 19, 15",0.286815
2015-08-20,112.65,114.08,114.35,111.63,68501622,112.65,114.08,114.35,111.63,68501622,-2.36,-2.052,"Aug 20, 15",0.26041
2015-08-21,105.76,110.43,111.9,105.65,128275471,105.76,110.43,111.9,105.65,128275471,-6.89,-6.1163,"Aug 21, 15",0.183319
2015-08-24,103.12,94.87,108.8,92,162206292,103.12,94.87,108.8,92,162206292,-2.64,-2.4962,"Aug 24, 15",0.153781
2015-08-25,103.74,111.11,111.11,103.5,103601599,103.74,111.11,111.11,103.5,103601599,0.62,0.6012,"Aug 25, 15",0.160718
2015-08-26,109.69,107.09,109.89,105.05,96774611,109.69,107.09,109.89,105.05,96774611,5.95,5.7355,"Aug 26, 15",0.227291
2015-08-27,112.92,112.23,113.24,110.02,84616056,112.92,112.23,113.24,110.02,84616056,3.23,2.9447,"Aug 27, 15",0.263431
2015-08-28,113.29,112.17,113.31,111.54,53164407,113.29,112.17,113.31,111.54,53164407,0.37,0.3277,"Aug 28, 15",0.26757
2015-08-31,112.76,112.03,114.53,112,56229271,112.76,112.03,114.53,112,56229271,-0.53,-0.4678,"Aug 31, 15",0.26164
2015-09-01,107.72,110.15,111.88,107.36,76845860,107.72,110.15,111.88,107.36,76845860,-5.04,-4.4697,"Sep 1, 15",0.205249
2015-09-02,112.34,110.23,112.34,109.13,61888812,112.34,110.23,112.34,109.13,61888812,4.62,4.2889,"Sep 2, 15",0.256941
2015-09-03,110.37,112.49,112.78,110.04,53233940,110.37,112.49,112.78,110.04,53233940,-1.97,-1.7536,"Sep 3, 15",0.234899
2015-09-04,109.27,108.97,110.45,108.51,49996311,109.27,108.97,110.45,108.51,49996311,-1.1,-0.9966,"Sep 4, 15",0.222592
2015-09-08,112.31,111.65,112.56,110.32,54843630,112.31,111.65,112.56,110.32,54843630,3.04,2.7821,"Sep 8, 15",0.256606
2015-09-09,110.15,113.76,114.02,109.77,85010804,110.15,113.76,114.02,109.77,85010804,-2.16,-1.9232,"Sep 9, 15",0.232438
2015-09-10,112.57,110.27,113.28,109.9,62892831,112.57,110.27,113.28,109.9,62892831,2.42,2.197,"Sep 10, 15",0.259515
2015-09-11,114.21,111.79,114.21,111.76,49915473,114.21,111.79,114.21,111.76,49915473,1.64,1.4569,"Sep 11, 15",0.277864
2015-09-14,115.31,116.58,116.89,114.86,58363431,115.31,116.58,116.89,114.86,58363431,1.1,0.9631,"Sep 14, 15",0.290172
2015-09-15,116.28,115.93,116.53,114.42,43341155,116.28,115.93,116.53,114.42,43341155,0.97,0.8412,"Sep 15, 15",0.301025
2015-09-16,116.41,116.25,116.54,115.44,37173489,116.41,116.25,116.54,115.44,37173489,0.13,0.1118,"Sep 16, 15",0.302479
2015-09-17,113.92,115.66,116.49,113.72,64112641,113.92,115.66,116.49,113.72,64112641,-2.49,-2.139,"Sep 17, 15",0.274619
2015-09-18,113.45,112.21,114.3,111.87,74285291,113.45,112.21,114.3,111.87,74285291,-0.47,-0.4126,"Sep 18, 15",0.269361
2015-09-21,115.21,113.67,115.37,113.66,50221965,115.21,113.67,115.37,113.66,50221965,1.76,1.5513,"Sep 21, 15",0.289053
2015-09-22,113.4,113.38,114.18,112.52,50346159,113.4,113.38,114.18,112.52,50346159,-1.81,-1.571,"Sep 22, 15",0.268801
2015-09-23,114.32,113.63,114.72,113.3,35756716,114.32,113.63,114.72,113.3,35756716,0.92,0.8113,"Sep 23, 15",0.279095
2015-09-24,115,113.25,115.5,112.37,50219475,115,113.25,115.5,112.37,50219475,0.68,0.5948,"Sep 24, 15",0.286703
2015-09-25,114.71,116.44,116.69,114.02,56151926,114.71,116.44,116.69,114.02,56151926,-0.29,-0.2522,"Sep 25, 15",0.283458
2015-09-28,112.44,113.85,114.57,112.44,52109011,112.44,113.85,114.57,112.44,52109011,-2.27,-1.9789,"Sep 28, 15",0.25806
2015-09-29,109.06,112.83,113.51,107.86,73365384,109.06,112.83,113.51,107.86,73365384,-3.38,-3.006,"Sep 29, 15",0.220242
2015-09-30,110.3,110.17,111.54,108.73,66473033,110.3,110.17,111.54,108.73,66473033,1.24,1.137,"Sep 30, 15",0.234116
2015-10-01,109.58,109.07,109.62,107.31,63929100,109.58,109.07,109.62,107.31,63929100,-0.72,-0.6528,"Oct 1, 15",0.22606
2015-10-02,110.38,108.01,111.01,107.55,58019758,110.38,108.01,111.01,107.55,58019758,0.8,0.7301,"Oct 2, 15",0.235011
2015-10-05,110.78,109.88,111.37,109.07,52064743,110.78,109.88,111.37,109.07,52064743,0.4,0.3624,"Oct 5, 15",0.239487
2015-10-06,111.31,110.63,111.74,109.77,48856977,111.31,110.63,111.74,109.77,48856977,0.53,0.4784,"Oct 6, 15",0.245417
2015-10-07,110.78,111.74,111.77,109.41,46765550,110.78,111.74,111.77,109.41,46765550,-0.53,-0.4761,"Oct 7, 15",0.239487
2015-10-08,109.5,110.19,110.19,108.21,61979577,109.5,110.19,110.19,108.21,61979577,-1.28,-1.1554,"Oct 8, 15",0.225165
2015-10-09,112.12,110,112.28,109.49,52766140,112.12,110,112.28,109.49,52766140,2.62,2.3927,"Oct 9, 15",0.25448
2015-10-12,111.6,112.73,112.75,111.44,30467204,111.6,112.73,112.75,111.44,30467204,-0.52,-0.4638,"Oct 12, 15",0.248662
2015-10-13,111.79,110.82,112.45,110.68,33049256,111.79,110.82,112.45,110.68,33049256,0.19,0.1703,"Oct 13, 15",0.250787
2015-10-14,110.21,111.29,111.52,109.56,44462449,110.21,111.29,111.52,109.56,44462449,-1.58,-1.4134,"Oct 14, 15",0.233109
2015-10-15,111.86,110.93,112.1,110.49,37673452,111.86,110.93,112.1,110.49,37673452,1.65,1.4971,"Oct 15, 15",0.251571
2015-10-16,111.04,111.78,112,110.53,39232609,111.04,111.78,112,110.53,39232609,-0.82,-0.7331,"Oct 16, 15",0.242396
2015-10-19,111.73,110.8,111.75,110.11,29759153,111.73,110.8,111.75,110.11,29759153,0.69,0.6214,"Oct 19, 15",0.250116
2015-10-20,113.77,111.34,114.17,110.82,48967763,113.77,111.34,114.17,110.82,48967763,2.04,1.8258,"Oct 20, 15",0.272941
2015-10-21,113.76,114,115.58,113.7,42326974,113.76,114,115.58,113.7,42326974,-0.01,-0.0088,"Oct 21, 15",0.272829
2015-10-22,115.5,114.33,115.5,114.1,41654089,115.5,114.33,115.5,114.1,41654089,1.74,1.5295,"Oct 22, 15",0.292298
2015-10-23,119.08,116.7,119.23,116.33,59366914,119.08,116.7,119.23,116.33,59366914,3.58,3.0996,"Oct 23, 15",0.332353
2015-10-26,115.28,118.08,118.13,114.92,66333781,115.28,118.08,118.13,114.92,66333781,-3.8,-3.1911,"Oct 26, 15",0.289836
2015-10-27,114.55,115.4,116.54,113.99,69884400,114.55,115.4,116.54,113.99,69884400,-0.73,-0.6332,"Oct 27, 15",0.281668
2015-10-28,119.27,116.93,119.3,116.06,85551352,119.27,116.93,119.3,116.06,85551352,4.72,4.1205,"Oct 28, 15",0.334479
2015-10-29,120.53,118.7,120.69,118.27,51227334,120.53,118.7,120.69,118.27,51227334,1.26,1.0564,"Oct 29, 15",0.348577
2015-10-30,119.5,120.99,121.22,119.45,49365254,119.5,120.99,121.22,119.45,49365254,-1.03,-0.8546,"Oct 30, 15",0.337052
2015-11-02,121.18,119.87,121.36,119.61,32203267,121.18,119.87,121.36,119.61,32203267,1.68,1.4059,"Nov 2, 15",0.35585
2015-11-03,122.57,120.79,123.49,120.7,45518976,122.57,120.79,123.49,120.7,45518976,1.39,1.1471,"Nov 3, 15",0.371402
2015-11-04,122,123.13,123.82,121.62,44886050,122,123.13,123.82,121.62,44886050,-0.57,-0.465,"Nov 4, 15",0.365024
2015-11-05,120.92,121.85,122.69,120.18,39552680,120.92,121.85,122.69,120.18,39552680,-1.08,-0.8852,"Nov 5, 15",0.35294
2015-11-06,121.06,121.11,121.81,120.62,33042283,121.06,121.11,121.81,120.62,33042283,0.14,0.1158,"Nov 6, 15",0.354507
2015-11-09,120.57,120.96,121.81,120.05,33871405,120.57,120.96,121.81,120.05,33871405,-0.49,-0.4048,"Nov 9, 15",0.349024
2015-11-10,116.77,116.9,118.07,116.06,59127931,116.77,116.9,118.07,116.06,59127931,-3.8,-3.1517,"Nov 10, 15",0.306507
2015-11-11,116.11,116.37,117.42,115.21,45217971,116.11,116.37,117.42,115.21,45217971,-0.66,-0.5652,"Nov 11, 15",0.299123
2015-11-12,115.72,116.26,116.82,115.65,32525579,115.72,116.26,116.82,115.65,32525579,-0.39,-0.3359,"Nov 12, 15",0.294759
2015-11-13,112.34,115.2,115.57,112.27,45812403,112.34,115.2,115.57,112.27,45812403,-3.38,-2.9208,"Nov 13, 15",0.256941
2015-11-16,114.18,111.38,114.24,111,38106701,114.18,111.38,114.24,111,38106701,1.84,1.6334,"Nov 16, 15",0.277473
2015-11-17,113.69,114.92,115.05,113.32,27616939,113.69,114.92,115.05,113.32,27616939,-0.485,-0.4248,"Nov 17, 15",0.272046
2015-11-18,117.29,115.76,117.49,115.5,46674697,117.29,115.76,117.49,115.5,46674697,3.6,3.1665,"Nov 18, 15",0.312325
2015-11-19,118.78,117.64,119.75,116.76,43295820,118.78,117.64,119.75,116.76,43295820,1.49,1.2704,"Nov 19, 15",0.328997
2015-11-20,119.3,119.2,119.92,118.85,34287096,119.3,119.2,119.92,118.85,34287096,0.52,0.4378,"Nov 20, 15",0.334815
2015-11-23,117.75,119.27,119.73,117.34,32482528,117.75,119.27,119.73,117.34,32482528,-1.55,-1.2992,"Nov 23, 15",0.317472
2015-11-24,118.88,117.33,119.35,117.12,42803172,118.88,117.33,119.35,117.12,42803172,1.13,0.9597,"Nov 24, 15",0.330115
2015-11-25,118.03,119.21,119.23,117.92,21388308,118.03,119.21,119.23,117.92,21388308,-0.85,-0.715,"Nov 25, 15",0.320605
2015-11-27,117.81,118.29,118.41,117.6,13046445,117.81,118.29,118.41,117.6,13046445,-0.22,-0.1864,"Nov 27, 15",0.318144
2015-11-30,118.3,117.99,119.41,117.75,39180322,118.3,117.99,119.41,117.75,39180322,0.49,0.4159,"Nov 30, 15",0.323626
2015-12-01,117.34,118.75,118.81,116.86,34852374,117.34,118.75,118.81,116.86,34852374,-0.96,-0.8115,"Dec 1, 15",0.312885
2015-12-02,116.28,117.05,118.11,116.08,33386563,116.28,117.05,118.11,116.08,33386563,-1.06,-0.9034,"Dec 2, 15",0.301025
2015-12-03,115.2,116.55,116.79,114.22,41569509,115.2,116.55,116.79,114.22,41569509,-1.08,-0.9288,"Dec 3, 15",0.288941
2015-12-04,119.03,115.29,119.25,115.11,57776977,119.03,115.29,119.25,115.11,57776977,3.83,3.3247,"Dec 4, 15",0.331794
2015-12-07,118.28,118.98,119.86,117.81,32084249,118.28,118.98,119.86,117.81,32084249,-0.75,-0.6301,"Dec 7, 15",0.323402
2015-12-08,118.23,117.52,118.6,116.86,34309450,118.23,117.52,118.6,116.86,34309450,-0.05,-0.0423,"Dec 8, 15",0.322843
2015-12-09,115.62,117.64,117.69,115.08,46361357,115.62,117.64,117.69,115.08,46361357,-2.61,-2.2076,"Dec 9, 15",0.29364
2015-12-10,116.17,116.04,116.94,115.51,29212727,116.17,116.04,116.94,115.51,29212727,0.55,0.4757,"Dec 10, 15",0.299794
2015-12-11,113.18,115.19,115.39,112.85,46886161,113.18,115.19,115.39,112.85,46886161,-2.99,-2.5738,"Dec 11, 15",0.26634
2015-12-14,112.48,112.18,112.68,109.79,65003609,112.48,112.18,112.68,109.79,65003609,-0.7,-0.6185,"Dec 14, 15",0.258508
2015-12-15,110.49,111.94,112.8,110.35,53323105,110.49,111.94,112.8,110.35,53323105,-1.99,-1.7692,"Dec 15, 15",0.236242
2015-12-16,111.34,111.07,111.99,108.8,56238467,111.34,111.07,111.99,108.8,56238467,0.85,0.7693,"Dec 16, 15",0.245752
2015-12-17,108.98,112.02,112.25,108.98,44772827,108.98,112.02,112.25,108.98,44772827,-2.36,-2.1196,"Dec 17, 15",0.219347
2015-12-18,106.03,108.91,109.52,105.81,96453327,106.03,108.91,109.52,105.81,96453327,-2.95,-2.7069,"Dec 18, 15",0.18634
2015-12-21,107.33,107.28,107.37,105.57,47590610,107.33,107.28,107.37,105.57,47590610,1.3,1.2261,"Dec 21, 15",0.200886
2015-12-22,107.23,107.4,107.72,106.45,32789367,107.23,107.4,107.72,106.45,32789367,-0.1,-0.0932,"Dec 22, 15",0.199767
2015-12-23,108.61,107.27,108.85,107.2,32657354,108.61,107.27,108.85,107.2,32657354,1.38,1.287,"Dec 23, 15",0.215207
2015-12-24,108.03,109,109,107.95,13596680,108.03,109,109,107.95,13596680,-0.58,-0.534,"Dec 24, 15",0.208718
2015-12-28,106.82,107.59,107.69,106.18,26704210,106.82,107.59,107.69,106.18,26704210,-1.21,-1.1201,"Dec 28, 15",0.195179
2015-12-29,108.74,106.96,109.43,106.86,30931243,108.74,106.96,109.43,106.86,30931243,1.92,1.7974,"Dec 29, 15",0.216662
2015-12-30,107.32,108.58,108.7,107.18,25213777,107.32,108.58,108.7,107.18,25213777,-1.42,-1.3059,"Dec 30, 15",0.200774
2015-12-31,105.26,107.01,107.03,104.82,40912316,105.26,107.01,107.03,104.82,40912316,-2.06,-1.9195,"Dec 31, 15",0.177725
2016-01-04,105.35,102.61,105.37,102,67649387,105.35,102.61,105.37,102,67649387,0.09,0.0855,"Jan 4, 16",0.178732
2016-01-05,102.71,105.75,105.85,102.41,55790992,102.71,105.75,105.85,102.41,55790992,-2.64,-2.5059,"Jan 5, 16",0.149194
2016-01-06,100.7,100.56,102.37,99.87,68457388,100.7,100.56,102.37,99.87,68457388,-2.01,-1.957,"Jan 6, 16",0.126704
2016-01-07,96.45,98.68,100.13,96.43,81094428,96.45,98.68,100.13,96.43,81094428,-4.25,-4.2205,"Jan 7, 16",0.079152
2016-01-08,96.96,98.55,99.11,96.76,70798016,96.96,98.55,99.11,96.76,70798016,0.51,0.5288,"Jan 8, 16",0.084859
2016-01-11,98.53,98.97,99.06,97.34,49739377,98.53,98.97,99.06,97.34,49739377,1.57,1.6192,"Jan 11, 16",0.102425
2016-01-12,99.96,100.55,100.69,98.84,49154227,99.96,100.55,100.69,98.84,49154227,1.43,1.4513,"Jan 12, 16",0.118425
2016-01-13,97.39,100.32,101.19,97.3,62439631,97.39,100.32,101.19,97.3,62439631,-2.57,-2.571,"Jan 13, 16",0.08967
